id,source,target,date,time,amount,currency
aa60867a-7ebd-4b4d-b157-fa54b2bb1c6c,3bc07b6a-5cc7-44dd-9a39-1e43314f9ca0,08622d73-71ba-4ec1-9a04-6836bacb2fef,06/02/2016,12:20:48,9.132106402111043,PKR
623c4cf1-b48d-43a4-aa53-b22c9e39e75a,c7961e42-0a32-4a0a-921b-762c1c8998f7,63949ad9-6a0d-4a33-a4ff-24667134d53f,05/10/2017,05:03:03,6.715986031736407,None
7fdd1985-583b-450f-b7f6-f991cd9c24d9,c7961e42-0a32-4a0a-921b-762c1c8998f7,63949ad9-6a0d-4a33-a4ff-24667134d53f,07/30/2016,09:35:49,7.4752327696659515,None
7aea8d46-8e5c-4776-b384-8f4ceeced150,c7961e42-0a32-4a0a-921b-762c1c8998f7,63949ad9-6a0d-4a33-a4ff-24667134d53f,02/26/2015,04:25:17,6.0077610344631625,None
d1e27044-d856-4a38-8064-16bb6d186718,c7961e42-0a32-4a0a-921b-762c1c8998f7,63949ad9-6a0d-4a33-a4ff-24667134d53f,04/12/2016,05:50:00,8.993359002710914,None
d81e1afe-d58a-420b-b86d-e39779ae5a08,c7961e42-0a32-4a0a-921b-762c1c8998f7,63949ad9-6a0d-4a33-a4ff-24667134d53f,11/02/2016,10:09:18,0.6107897887018194,None
b7f11350-8659-4d66-9d7a-24f26c523373,c7961e42-0a32-4a0a-921b-762c1c8998f7,63949ad9-6a0d-4a33-a4ff-24667134d53f,09/11/2017,07:05:04,8.578364395259547,None
0fd72dee-bf79-4cd3-b812-b60d9d4776b0,c7961e42-0a32-4a0a-921b-762c1c8998f7,63949ad9-6a0d-4a33-a4ff-24667134d53f,02/20/2015,19:31:16,0.2597911219952175,None
d316816c-d3c0-4669-aae5-34ddc8252503,c7961e42-0a32-4a0a-921b-762c1c8998f7,63949ad9-6a0d-4a33-a4ff-24667134d53f,07/12/2016,13:13:51,5.592567603569637,None
5ff72dac-bcdf-4cec-91de-1efde4bc3a21,c7961e42-0a32-4a0a-921b-762c1c8998f7,b07102b8-5373-4d03-8eae-d68b3cc407e0,01/23/2016,20:50:19,5.061787982438993,None
e3bdadf5-a0e4-43b7-8e23-f2ff6ff484a3,9478f784-a333-4fef-a84e-aace3a776f1c,c2db0b3b-aa2b-42ba-bb7d-3f38f8d1073f,10/05/2015,23:30:39,23.381270824795017,None
d98e56d2-d5bf-4421-ba28-c0cc46ad3024,9478f784-a333-4fef-a84e-aace3a776f1c,c2db0b3b-aa2b-42ba-bb7d-3f38f8d1073f,06/24/2016,13:18:32,1.74006916062351,None
7ad99393-14fe-45f1-8345-9dfb0be795c4,9478f784-a333-4fef-a84e-aace3a776f1c,3bc07b6a-5cc7-44dd-9a39-1e43314f9ca0,09/15/2016,09:58:38,27.722071922658,None
9b345ce5-2c5c-458e-87c1-96385a845a19,9478f784-a333-4fef-a84e-aace3a776f1c,d6343621-9bef-4b4c-a3b8-aabf48151e4f,04/07/2017,07:52:21,0.3902361487891323,EUR
90d99c5f-4c12-4d44-bc35-aa5d913254ef,9478f784-a333-4fef-a84e-aace3a776f1c,53d11e76-088a-4cdd-888a-ae9ba0afe048,08/10/2017,17:47:54,1.925242401191719,None
fd4067b6-f209-44e3-b43a-f49c1c6f41ce,9478f784-a333-4fef-a84e-aace3a776f1c,8f1ae8e4-4754-4ea1-a0b6-6b197e371436,08/05/2017,21:46:52,8.885460895244076,None
2661d89c-684c-4707-b4eb-2019b3e84aa4,e46d0b4a-d406-40fa-a492-b033a86acd94,dd412962-14d2-4548-aae8-286d98438d89,02/11/2016,07:02:04,6.439084698896523,None
a11f517e-542a-4c79-b10f-82f98fe10e9e,e46d0b4a-d406-40fa-a492-b033a86acd94,dd412962-14d2-4548-aae8-286d98438d89,05/19/2015,23:29:46,8.437155962046212,CHF
700b4a06-f3df-40ff-bec4-a5f5eb719013,e46d0b4a-d406-40fa-a492-b033a86acd94,7c22e035-e905-4be2-affa-130489b36203,03/26/2017,23:46:10,7.6479707029432,None
d234828b-2980-4fec-ab60-395edd126de5,e46d0b4a-d406-40fa-a492-b033a86acd94,fe6d87b4-a0a3-4057-87bf-6c98c16ef2de,05/28/2016,02:11:41,11.312436083931587,None
7b5288ac-16be-4591-b1e7-589695336d9f,e46d0b4a-d406-40fa-a492-b033a86acd94,fe6d87b4-a0a3-4057-87bf-6c98c16ef2de,11/03/2016,18:51:41,10.06834498801165,None
4708ab68-ec42-426f-becb-8be497a7940a,e46d0b4a-d406-40fa-a492-b033a86acd94,74cc7a3e-a32d-4504-94ca-7ef5f989eaff,04/30/2015,10:31:59,0.9847690045406143,None
42de7966-2f5e-4752-952f-fe47053556fc,e46d0b4a-d406-40fa-a492-b033a86acd94,74cc7a3e-a32d-4504-94ca-7ef5f989eaff,01/27/2015,10:45:17,17.18515548104976,None
bdd0ea74-7848-4363-b1fc-c5cf592a3b8b,e46d0b4a-d406-40fa-a492-b033a86acd94,74cc7a3e-a32d-4504-94ca-7ef5f989eaff,12/15/2015,22:40:09,0.05736191728205034,None
25bae993-cd3b-4f49-baec-384da9aeb336,e46d0b4a-d406-40fa-a492-b033a86acd94,74cc7a3e-a32d-4504-94ca-7ef5f989eaff,04/18/2015,03:55:38,4.24288776139744,None
c28f0192-3fef-4a4d-ad4b-894ee5271cfa,e46d0b4a-d406-40fa-a492-b033a86acd94,74cc7a3e-a32d-4504-94ca-7ef5f989eaff,02/21/2017,09:15:35,1.081631045863403,XOF
458b7dd8-5639-49a5-964f-730b0a09079c,e46d0b4a-d406-40fa-a492-b033a86acd94,74cc7a3e-a32d-4504-94ca-7ef5f989eaff,08/15/2016,10:49:21,6.728986219575442,MZN
5dcaf227-3797-4eb6-997a-0002a77580dd,e46d0b4a-d406-40fa-a492-b033a86acd94,10d9acd3-41cd-4ad0-82b1-29e4df334f0e,11/18/2017,19:23:18,15.250260823875541,None
52a748d7-1448-4df4-830b-fcd9ead710fa,e46d0b4a-d406-40fa-a492-b033a86acd94,10d9acd3-41cd-4ad0-82b1-29e4df334f0e,01/28/2017,02:43:19,2.293934779958784,None
9067cb37-5b12-4af6-98e7-b006156a62b6,e46d0b4a-d406-40fa-a492-b033a86acd94,e78f0f4d-cd7a-492b-9eba-f0ba400d8f9e,10/04/2017,00:25:05,5.6949486877368365,None
e257da86-d1ac-424e-88c2-cca14f951913,e46d0b4a-d406-40fa-a492-b033a86acd94,e78f0f4d-cd7a-492b-9eba-f0ba400d8f9e,03/22/2017,16:46:25,14.173451124831363,None
bb0c93a4-4aa8-4080-8c86-8bed5d4b9914,e46d0b4a-d406-40fa-a492-b033a86acd94,e78f0f4d-cd7a-492b-9eba-f0ba400d8f9e,07/23/2015,12:04:01,1.626989604959824,None
68fc4e6d-b2cf-4994-bcb5-b042267e590f,e46d0b4a-d406-40fa-a492-b033a86acd94,e78f0f4d-cd7a-492b-9eba-f0ba400d8f9e,10/30/2015,05:44:15,3.441565254489642,DKK
80ee6e6e-99d4-4ed4-aa22-113d1e94d0a2,e46d0b4a-d406-40fa-a492-b033a86acd94,6413d500-f547-440a-ae97-bc8b4728ceda,03/17/2015,01:56:55,18.465534177753177,None
73554f70-f2a1-4f28-ad36-b8370ac4a2b2,e46d0b4a-d406-40fa-a492-b033a86acd94,6413d500-f547-440a-ae97-bc8b4728ceda,05/08/2016,16:12:45,14.864353528363052,None
60c7979f-02b7-4106-baf9-0f374fe5df1a,e46d0b4a-d406-40fa-a492-b033a86acd94,6413d500-f547-440a-ae97-bc8b4728ceda,05/21/2016,17:45:51,2.408450833264266,None
f895094c-9c81-4e82-9eb2-8979e4db2ed5,e46d0b4a-d406-40fa-a492-b033a86acd94,fe2af108-426a-4c28-989f-5a800e72ed63,04/15/2015,03:02:55,8.685310428683572,BND
7ef3580e-4283-456c-a792-ac8464997e2d,d9079cec-1657-41cd-96a6-4c58e8d9a233,ba8ea1dd-619a-4bd8-a1de-11ca11f45757,02/09/2016,15:06:31,32.02995328479092,MXV
6f207949-58cd-44ab-a714-e5f112a38bae,d9079cec-1657-41cd-96a6-4c58e8d9a233,ba8ea1dd-619a-4bd8-a1de-11ca11f45757,01/11/2015,07:31:44,4.165188246638878,None
8309654d-92ae-47f3-ab75-caeb8f927e4c,d9079cec-1657-41cd-96a6-4c58e8d9a233,7c22e035-e905-4be2-affa-130489b36203,12/10/2017,12:59:19,38.362025914466166,None
536b1a6f-897c-4702-bbf2-2cb1685a8b00,d9079cec-1657-41cd-96a6-4c58e8d9a233,7c22e035-e905-4be2-affa-130489b36203,11/10/2017,13:21:09,7.449371512025732,None
53891afa-4f04-4b6d-b3bc-8a5aa53537da,d9079cec-1657-41cd-96a6-4c58e8d9a233,6fd97e9b-0714-428c-90c9-682a8b958ba3,05/20/2017,10:35:47,16.567213709389478,None
d514de19-63b5-4562-8410-bab625c5a523,d9079cec-1657-41cd-96a6-4c58e8d9a233,6fd97e9b-0714-428c-90c9-682a8b958ba3,05/18/2016,18:50:18,12.612227346804424,None
e8b80b3a-c2eb-4fd2-89d2-ea56d44ee17d,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,02/03/2016,14:41:46,7.347045019966988,None
45551130-71f9-4fa9-b759-3d678207dfb2,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,03/05/2015,02:55:01,1.983959281054784,None
a41f125a-5cbb-4bc3-8735-4649f93abd2b,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,04/03/2015,10:11:01,11.916238747695129,None
75642f64-0ff8-477f-aeb9-df5643e65e9b,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,01/08/2017,02:23:05,2.4635716447920903,None
0e6fc3d2-9faf-4bf1-bcfe-401aaa8ceb31,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,03/03/2016,16:17:13,59.95375231163446,None
2a95563d-5f0c-41cc-8269-5a7f6c0c2259,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,04/22/2015,15:25:21,10.731139150400944,None
b2691e38-a936-4c7e-b81b-5641f758c6cd,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,04/25/2015,04:51:46,1.4738537258034046,None
68b20148-aa45-4809-af75-3fdb8aeace8b,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,07/11/2016,02:34:39,36.133079713752934,None
21081bbd-f78f-4455-a579-fe4b54b372d7,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,04/26/2015,05:45:01,0.31936644956771404,None
58f41ec5-8b68-446a-9f5a-5dabafef6566,d9079cec-1657-41cd-96a6-4c58e8d9a233,648ca9d0-7b04-4fd3-a87a-15be81aaac56,07/17/2015,06:29:51,13.178249936843008,None
8efeee4a-72e2-4df7-b87a-b5d14654638f,d9079cec-1657-41cd-96a6-4c58e8d9a233,0e746c01-ccef-4a20-b527-7215ec263e08,12/25/2017,05:36:23,3.4500611626578688,None
685bba4c-6369-480f-823b-691f0c9b3ace,d9079cec-1657-41cd-96a6-4c58e8d9a233,c0f1f0ad-8899-499e-9f2e-e6b9ee302a0f,07/14/2017,18:02:19,3.5913313162435707,NOK
606d0e1d-4e9a-405e-967d-30f5d0646223,d9079cec-1657-41cd-96a6-4c58e8d9a233,c0f1f0ad-8899-499e-9f2e-e6b9ee302a0f,05/05/2017,02:39:28,2.1596705364286874,None
820a5474-72c5-403d-b2cf-de7f309ff41c,d9079cec-1657-41cd-96a6-4c58e8d9a233,3dbbb4be-717f-434a-b653-edc066a94b4e,10/01/2016,17:20:51,4.50789940089226,None
32569b81-35a0-49ec-9ea2-5a3732208254,2b972377-d4f8-4f74-b787-726c6397b3aa,2f50c53b-901b-42ce-8992-5800208cc2d7,11/23/2015,22:32:38,4.287767123146492,None
30fa3250-2da5-4847-a899-5a5231b8bc39,2b972377-d4f8-4f74-b787-726c6397b3aa,2f50c53b-901b-42ce-8992-5800208cc2d7,02/27/2015,07:37:44,4.6134116252072745,None
70f21ccc-2247-4b9b-a83c-2828b59f0252,2b972377-d4f8-4f74-b787-726c6397b3aa,c1096356-2134-41c8-bf7c-2eb09b0d87b1,11/25/2016,05:02:30,3.3107035966533216,None
fe77b601-db54-4b52-bffd-10c730a98d82,2b972377-d4f8-4f74-b787-726c6397b3aa,c1096356-2134-41c8-bf7c-2eb09b0d87b1,02/03/2016,00:04:10,34.77292634912588,None
ddb53cf1-cabf-4b78-83b1-1f28aea501c4,2b972377-d4f8-4f74-b787-726c6397b3aa,c1096356-2134-41c8-bf7c-2eb09b0d87b1,05/26/2016,00:05:21,16.45703590741216,None
3a713a76-c38c-486a-a180-166f3ccd1707,2b972377-d4f8-4f74-b787-726c6397b3aa,c1096356-2134-41c8-bf7c-2eb09b0d87b1,02/04/2017,06:17:14,9.048563312456054,None
26730977-ba05-4550-9634-771aebbac663,2b972377-d4f8-4f74-b787-726c6397b3aa,782fff40-22d5-4300-9e03-87a2749900d4,11/07/2017,07:26:57,1.2784154772379976,None
3775c85a-e1cc-4ff5-8cad-bbed88eaa92a,2b972377-d4f8-4f74-b787-726c6397b3aa,7d6d58a4-65e4-4af8-a961-c08751f46f99,10/20/2017,08:14:26,2.76395942023914,None
5dd9ce15-9fde-4eae-92d1-8737f3c44cdd,2b972377-d4f8-4f74-b787-726c6397b3aa,7d6d58a4-65e4-4af8-a961-c08751f46f99,11/14/2016,22:00:27,3.336800640095983,None
fee2c19d-87ae-4d9f-a2bf-c77ec83b4fd2,2b972377-d4f8-4f74-b787-726c6397b3aa,7d6d58a4-65e4-4af8-a961-c08751f46f99,10/21/2016,01:37:09,2.941600376221181,None
e6b87712-4794-49cb-9f16-ef6b7d649251,2b972377-d4f8-4f74-b787-726c6397b3aa,7d6d58a4-65e4-4af8-a961-c08751f46f99,04/11/2015,13:07:15,1.3402046295340049,None
a153589a-b5fc-403c-b63d-5f32ac9f6dd9,2b972377-d4f8-4f74-b787-726c6397b3aa,7d6d58a4-65e4-4af8-a961-c08751f46f99,02/27/2016,11:40:06,5.435885802647876,None
5d192e01-0455-4d2a-a885-89e2b4ac1568,2b972377-d4f8-4f74-b787-726c6397b3aa,7d6d58a4-65e4-4af8-a961-c08751f46f99,11/11/2017,16:19:05,63.133371352774006,None
191fc75d-3427-4322-97a7-f99c3029e6b6,2b972377-d4f8-4f74-b787-726c6397b3aa,7d6d58a4-65e4-4af8-a961-c08751f46f99,03/27/2017,15:12:01,5.924716886836327,XBB
d097225d-3717-4c7c-ad3c-36c40ec1cd47,2b972377-d4f8-4f74-b787-726c6397b3aa,7d6d58a4-65e4-4af8-a961-c08751f46f99,06/09/2016,12:43:03,17.506934709840074,None
06d607d3-1e07-4d94-86c1-17a0536c6a4f,2b972377-d4f8-4f74-b787-726c6397b3aa,decd437c-4e04-4fe0-b315-5683b6223b37,06/26/2015,18:38:00,3.3004796129328158,None
dfd0d64d-1f5c-4bc1-b5b8-e47c1ae0ab57,2b972377-d4f8-4f74-b787-726c6397b3aa,decd437c-4e04-4fe0-b315-5683b6223b37,07/01/2016,23:48:55,7.966052968109437,None
d670c2f5-0c1e-480c-85db-123a190bf2dc,2b972377-d4f8-4f74-b787-726c6397b3aa,decd437c-4e04-4fe0-b315-5683b6223b37,03/29/2017,06:21:52,4.669897238539175,None
06bab35f-fdda-4e84-802a-1b85a7c40acf,2b972377-d4f8-4f74-b787-726c6397b3aa,decd437c-4e04-4fe0-b315-5683b6223b37,02/21/2016,11:40:40,8.467321215011506,None
32044908-bc03-45f8-a8c5-fdfdc4818f95,2b972377-d4f8-4f74-b787-726c6397b3aa,decd437c-4e04-4fe0-b315-5683b6223b37,01/10/2016,21:43:58,25.52829615491572,None
bfbc2fa3-e20f-43b2-9807-53a434513923,2b972377-d4f8-4f74-b787-726c6397b3aa,decd437c-4e04-4fe0-b315-5683b6223b37,01/19/2017,11:16:40,3.1641633148861863,None
bad2ca1a-a603-4af2-9f90-eb892284d21a,2b972377-d4f8-4f74-b787-726c6397b3aa,decd437c-4e04-4fe0-b315-5683b6223b37,08/31/2017,18:42:18,2.8677129411330893,None
93dbeb7c-3e76-4c86-b405-512fce09de08,2b972377-d4f8-4f74-b787-726c6397b3aa,decd437c-4e04-4fe0-b315-5683b6223b37,03/17/2017,12:40:32,7.892993209930895,None
eaaec6b0-9919-498a-9605-ec35bd7d8b4d,2b972377-d4f8-4f74-b787-726c6397b3aa,decd437c-4e04-4fe0-b315-5683b6223b37,03/27/2016,23:37:59,13.093737311044439,None
c32592e5-3085-4b49-a183-816fae1a087b,2f717229-059a-4d9f-a5c6-932c884ecabd,1a2cd4a3-fee3-4af5-aa4c-6aff595775f0,02/21/2015,23:45:06,15.31505144584764,None
c4d6dbc1-bdaa-4331-9ad2-f5b96449d7dd,2f717229-059a-4d9f-a5c6-932c884ecabd,1a2cd4a3-fee3-4af5-aa4c-6aff595775f0,06/02/2017,04:40:17,0.5712216770025852,GYD
b11976c1-fb5c-456e-87fb-e0750f17627e,2f717229-059a-4d9f-a5c6-932c884ecabd,1a2cd4a3-fee3-4af5-aa4c-6aff595775f0,12/13/2016,22:39:04,6.626235691754919,None
016d556a-4a44-4aab-92e2-c9f01736af01,2f717229-059a-4d9f-a5c6-932c884ecabd,1a2cd4a3-fee3-4af5-aa4c-6aff595775f0,10/18/2017,13:35:49,0.5093442615566808,None
9179ff3e-4474-4f13-9673-70e899e9f496,2f717229-059a-4d9f-a5c6-932c884ecabd,1a2cd4a3-fee3-4af5-aa4c-6aff595775f0,04/20/2016,21:35:52,13.05971012369454,None
067e2e12-3914-440a-a713-8885f4c8b5be,2f717229-059a-4d9f-a5c6-932c884ecabd,1a2cd4a3-fee3-4af5-aa4c-6aff595775f0,09/12/2015,19:57:19,2.7129727865426245,None
cb884066-f1cb-4d94-9aee-f86e5a64dafa,2f717229-059a-4d9f-a5c6-932c884ecabd,5d5384eb-2b3c-42e1-9024-1a3e986cad83,06/08/2015,09:15:22,4.708910114715666,None
24762c25-4a12-46d8-8a1d-4c6dfb3ba526,2f717229-059a-4d9f-a5c6-932c884ecabd,5d5384eb-2b3c-42e1-9024-1a3e986cad83,11/26/2016,02:01:52,3.550309991540134,None
bbe213e2-46b2-4dca-955a-c91e15010363,2f717229-059a-4d9f-a5c6-932c884ecabd,5d5384eb-2b3c-42e1-9024-1a3e986cad83,03/06/2015,04:41:41,12.0208811613977,None
3c641419-071f-4244-9adc-22556df5b9fe,2f717229-059a-4d9f-a5c6-932c884ecabd,5d5384eb-2b3c-42e1-9024-1a3e986cad83,02/05/2016,02:26:44,2.5711445142889424,None
52f4421a-1c5a-4f63-bdf8-4ce7d30e0830,2f717229-059a-4d9f-a5c6-932c884ecabd,5d5384eb-2b3c-42e1-9024-1a3e986cad83,01/11/2015,01:05:15,11.244351071091883,None
f6dfd189-74da-43c0-9d70-d9a59d1c558a,2f717229-059a-4d9f-a5c6-932c884ecabd,d106fcf5-e8ea-4e69-a276-f2ded3e26c0f,04/22/2017,15:55:49,3.8989946961074806,None
e28e9409-2340-4724-b94e-0158f2869c83,2f717229-059a-4d9f-a5c6-932c884ecabd,d106fcf5-e8ea-4e69-a276-f2ded3e26c0f,07/18/2015,12:58:43,3.3118930529307655,None
a6d3ba3f-43cf-41f6-b905-75ef86206dcf,b159f5a5-82d9-4f4c-a269-0765544838e0,4abed95d-5618-42e8-a5a0-06e4d69f81ca,11/17/2015,22:16:18,12.749785006457177,None
c141ce02-ef4f-44d8-89b6-1611b5cfa0de,b159f5a5-82d9-4f4c-a269-0765544838e0,4abed95d-5618-42e8-a5a0-06e4d69f81ca,02/21/2015,16:04:36,9.647977345300676,XAG
919179ea-038e-43f2-8049-30030a93734f,b159f5a5-82d9-4f4c-a269-0765544838e0,4abed95d-5618-42e8-a5a0-06e4d69f81ca,12/22/2016,09:28:55,22.522821457080774,None
044b4490-5a7b-4e44-aed0-0e1d2c9d12f0,b159f5a5-82d9-4f4c-a269-0765544838e0,4abed95d-5618-42e8-a5a0-06e4d69f81ca,05/29/2016,08:41:16,21.328658486726905,None
844a567b-fe49-4510-b690-96702d2b8e9c,b159f5a5-82d9-4f4c-a269-0765544838e0,6c1156cd-c346-49b0-8336-54bd2531a8f3,02/02/2015,00:28:01,14.874517121133405,None
6239aae9-3055-4449-b0cf-78d2f5be9492,b159f5a5-82d9-4f4c-a269-0765544838e0,7c22e035-e905-4be2-affa-130489b36203,05/11/2016,08:30:39,13.253685507127347,None
6e489564-3cdc-4525-b33d-6e682b0471b8,b159f5a5-82d9-4f4c-a269-0765544838e0,7c22e035-e905-4be2-affa-130489b36203,12/12/2017,17:56:45,0.12267712892234287,None
57fd476c-e612-447b-bed7-00cfda1021a9,b159f5a5-82d9-4f4c-a269-0765544838e0,7c22e035-e905-4be2-affa-130489b36203,10/22/2015,08:34:09,1.9859347276752237,None
aa46651d-7982-40b0-8945-4f51d529c47c,b159f5a5-82d9-4f4c-a269-0765544838e0,7c22e035-e905-4be2-affa-130489b36203,09/15/2015,09:15:08,9.334993939611758,None
c1ec4404-9217-4f4f-a78a-9a1f44531ec1,b159f5a5-82d9-4f4c-a269-0765544838e0,7c22e035-e905-4be2-affa-130489b36203,11/10/2017,19:52:22,0.2445706252034513,LAK
9eed9d48-a756-4ce2-871f-fb200342038b,b159f5a5-82d9-4f4c-a269-0765544838e0,6eafd1a4-eaf9-4b03-9c57-db889a2c6cf9,10/10/2015,08:44:48,9.013850054016414,None
91417bdb-8d10-45b4-ba1b-e1bf930bdf2b,b159f5a5-82d9-4f4c-a269-0765544838e0,6eafd1a4-eaf9-4b03-9c57-db889a2c6cf9,08/30/2015,17:01:27,6.557389955533592,None
76e76db5-0b2b-44ed-b27f-1203438ce236,b159f5a5-82d9-4f4c-a269-0765544838e0,7a7dee24-6ab7-42d2-8348-7ebd301e66f3,06/05/2016,11:45:59,3.9680375173162523,None
f6b72694-d706-4b41-93fe-a69ce9bb266a,b159f5a5-82d9-4f4c-a269-0765544838e0,7a7dee24-6ab7-42d2-8348-7ebd301e66f3,03/04/2015,21:27:50,2.453087024267067,None
9f3b9b71-9dcd-49e7-9791-649e468db1c5,b159f5a5-82d9-4f4c-a269-0765544838e0,7a7dee24-6ab7-42d2-8348-7ebd301e66f3,09/08/2016,15:27:48,23.550951807036267,None
384466de-5b96-43e1-b037-58fc3a1304d2,b159f5a5-82d9-4f4c-a269-0765544838e0,7a7dee24-6ab7-42d2-8348-7ebd301e66f3,06/22/2016,20:32:07,31.045073537810005,None
1fed6d44-8d3f-4d91-b23d-02f0c511b4fb,b159f5a5-82d9-4f4c-a269-0765544838e0,7a7dee24-6ab7-42d2-8348-7ebd301e66f3,03/05/2017,05:33:13,4.149985370912074,None
72095658-bcee-4d9e-8d05-a68bcb306b23,b159f5a5-82d9-4f4c-a269-0765544838e0,7a7dee24-6ab7-42d2-8348-7ebd301e66f3,02/22/2017,21:32:19,7.066300999690686,None
8fb180b6-5b05-4426-a87d-bc76a416ab81,b159f5a5-82d9-4f4c-a269-0765544838e0,7a7dee24-6ab7-42d2-8348-7ebd301e66f3,12/16/2016,03:49:03,1.5607671593631325,None
d5ff5fe3-10c5-4f81-b6ab-2ab8e99e67b7,b159f5a5-82d9-4f4c-a269-0765544838e0,7a7dee24-6ab7-42d2-8348-7ebd301e66f3,07/22/2016,09:53:27,2.101024110435094,None
f039429e-b84c-425f-bd96-9215a19fd264,b159f5a5-82d9-4f4c-a269-0765544838e0,70bb9081-31f9-4c06-bdbb-b33971ad1047,02/17/2016,01:46:53,12.210529639863555,None
be78d1e0-a89c-4d46-9492-0ea5055297ee,b159f5a5-82d9-4f4c-a269-0765544838e0,70bb9081-31f9-4c06-bdbb-b33971ad1047,02/25/2016,06:24:18,10.889375348838845,None
933ad0d0-d543-4d56-bb5c-7ef7bd96f195,b159f5a5-82d9-4f4c-a269-0765544838e0,70bb9081-31f9-4c06-bdbb-b33971ad1047,11/11/2016,15:54:57,9.825837580344068,None
5acf1f2c-fe27-49a9-975b-a020f2fe6a9b,b159f5a5-82d9-4f4c-a269-0765544838e0,70bb9081-31f9-4c06-bdbb-b33971ad1047,06/18/2015,05:12:40,6.875836804162495,None
1175ca3d-3726-4513-b33e-1f8cf93a684d,b159f5a5-82d9-4f4c-a269-0765544838e0,70bb9081-31f9-4c06-bdbb-b33971ad1047,08/05/2017,13:45:36,7.528711228672183,BND
d3b900a7-79b1-40c4-8855-63c791e5722f,b159f5a5-82d9-4f4c-a269-0765544838e0,70bb9081-31f9-4c06-bdbb-b33971ad1047,03/11/2017,16:15:18,19.016615151172857,None
927c6367-38f1-4c5a-a0c6-f56254d716e8,b159f5a5-82d9-4f4c-a269-0765544838e0,70bb9081-31f9-4c06-bdbb-b33971ad1047,11/17/2016,19:38:54,11.598825921307576,None
d558c6b3-de88-4e46-97df-f650629ace1f,b159f5a5-82d9-4f4c-a269-0765544838e0,70bb9081-31f9-4c06-bdbb-b33971ad1047,01/09/2015,12:28:32,12.94154892268314,None
17baa60c-8956-465f-9ee4-9b1238fecbb8,b159f5a5-82d9-4f4c-a269-0765544838e0,7b83e95d-05cb-4739-a4ba-37155ca1d37a,02/20/2017,17:16:06,34.6390547845452,None
e2d3dd5d-32bd-4cda-a268-6342497a5937,51e241c3-3aa7-4a49-894d-ca7585a097f0,4b16d210-834b-4fcc-9045-26917b97070d,05/06/2016,04:06:46,2.196763033147791,None
c045c8da-b392-4899-97fa-9a87b5b774de,51e241c3-3aa7-4a49-894d-ca7585a097f0,4b16d210-834b-4fcc-9045-26917b97070d,02/09/2015,03:15:25,25.664517749671578,None
85c18696-8b90-4409-91e8-a9ebf1e5c4f0,51e241c3-3aa7-4a49-894d-ca7585a097f0,4b16d210-834b-4fcc-9045-26917b97070d,08/20/2017,21:59:12,29.79595802933438,None
663c5108-5056-4205-b259-4e40c381cf2d,51e241c3-3aa7-4a49-894d-ca7585a097f0,48073c42-f612-4cdd-8cf6-c9f77109b873,07/04/2017,20:59:48,11.803345027969183,None
9356f159-c401-4d50-8228-e10d0fcf093e,51e241c3-3aa7-4a49-894d-ca7585a097f0,48073c42-f612-4cdd-8cf6-c9f77109b873,12/05/2016,00:32:22,18.41317907419041,None
cccbe531-32a8-4d26-a205-2b6aadd27358,51e241c3-3aa7-4a49-894d-ca7585a097f0,48073c42-f612-4cdd-8cf6-c9f77109b873,02/18/2015,03:53:35,10.436150613854418,None
58939149-1286-4b18-bc4d-e958e2ec87f2,51e241c3-3aa7-4a49-894d-ca7585a097f0,48073c42-f612-4cdd-8cf6-c9f77109b873,03/02/2017,20:45:40,3.286700791014165,None
60642035-f096-4d68-b5f4-f65abc36930d,51e241c3-3aa7-4a49-894d-ca7585a097f0,61a30f31-b2ad-402f-93e2-fbc5f92ae928,01/31/2015,05:09:11,11.517141518276953,None
fc6210f1-f493-48d5-abb3-6d8ac70f56e0,51e241c3-3aa7-4a49-894d-ca7585a097f0,45012d3a-9f20-4974-98e0-527b8c6195ac,12/01/2017,09:15:48,14.685483774248148,None
a2b676c3-dad3-4b45-96d8-a88d9d5ea244,51e241c3-3aa7-4a49-894d-ca7585a097f0,a281a0b2-e4a2-4e25-baa2-71f8dab0fe45,05/08/2016,21:16:44,13.715436793711573,None
22504314-c484-4a51-ab35-06f3de3c6990,51e241c3-3aa7-4a49-894d-ca7585a097f0,a281a0b2-e4a2-4e25-baa2-71f8dab0fe45,11/04/2017,02:45:38,11.882134963087285,None
